GENE_CHROMOSOME	GENE_START	GENE_END	GENE_NAME
2	242749920	242758739	NEU4
2	242792036	242801046	PDCD1
2	242811752	242815975	RTP5
2	242836136	242844702	FAM240C
3	238446	451100	CHL1
3	1134342	1445901	CNTN6
3	2140497	3099643	CNTN4
3	3108010	3168297	IL5RA
3	3168617	3192563	TRNT1
3	3186312	3221411	CRBN
3	3742498	4508957	SUMF1
3	3841115	3891518	LRRN1
3	4344988	4359251	SETMAR
3	4535029	4889524	ITPR1
3	5021122	5027008	BHLHE40
3	5163930	5222597	ARL8B
3	5229331	5261643	EDEM1
3	6811688	7783220	GRM7
3	8543493	8616354	LMCD1
3	8661086	8786726	SSUH2
3	8775486	8883492	CAV3
3	8792094	8811314	OXTR
3	8817088	9005457	RAD18
3	9022275	9404737	SRGAP3
3	9404655	9428475	THUMPD3
3	9439299	9520924	SETD5
3	9540045	9595506	LHFPL4
3	9691117	9744077	MTMR14
3	9745510	9771592	CPNE9
3	9773413	9789699	BRPF1
3	9791628	9829903	OGG1
3	9799031	9811676	CAMK1
3	9821544	9834695	TADA3
3	9834179	9849410	ARPC4
3	9834766	9877085	ARPC4-TTLL3
3	9849770	9896822	TTLL3
3	9879533	9886286	RPUSD3
3	9908395	9921938	CIDEC
3	9932258	9936033	JAGN1
3	9944296	9958086	IL17RE
3	9958758	9975314	IL17RC
3	9975506	9987097	CRELD1
3	9987226	9994092	PRRT3
3	10004221	10052800	EMC3
3	10068098	10143614	FANCD2
3	10123001	10149939	FANCD2OS
3	10157359	10168874	BRK1
3	10182692	10193904	VHL
3	10206603	10285429	IRAK2
3	10289707	10322902	TATDN2
3	10291056	10327480	AC022384.1
3	10327350	10334631	GHRL
3	10334815	10362796	SEC13
3	10365707	10749692	ATP2B2
3	10857886	10982400	SLC6A11
3	11033872	11080933	SLC6A1
3	11178779	11305243	HRH1
3	11313995	11599139	ATG7
3	11597543	11812824	VGLL4
3	11831916	11888393	TAMM41
3	12045862	12233532	SYN2
3	12194568	12200412	TIMP4
3	12328867	12475855	PPARG
3	12525931	12581122	TSEN2
3	12556433	12602558	MKRN2OS
3	12598586	12625212	MKRN2
3	12625100	12705725	RAF1
3	12775027	12810956	TMEM40
3	12837971	12913415	CAND2
3	12875984	12883081	RPL32
3	12938542	13324781	IQSEC1
3	13357735	13461822	NUP210
3	13521224	13547924	HDAC11
3	13590625	13679922	FBLN2
3	13857755	13921568	WNT7A
3	14153577	14166370	CHCHD4
3	14166440	14185179	TMEM43
3	14176717	14189752	AC090004.1
3	14186647	14220283	XPC
3	14220317	14242622	LSM3
3	14444076	14530857	SLC6A6
3	14530615	14597582	GRIP2
3	14693253	14714166	CCDC174
3	14716648	14814543	C3orf20
3	14852360	14976078	FGD5
3	14989091	15095107	NR2C2
3	15083967	15106824	MRPS25
3	15111580	15140670	RBSN
3	15247659	15294423	CAPN7
3	15295860	15382875	SH3BP5
3	15422782	15482073	METTL6
3	15469105	15492142	EAF1
3	15491640	15563258	COLQ
3	15602206	15643359	HACL1
3	15642848	15763818	BTD
3	15708743	15901278	ANKRD28
3	16216187	16273499	GALNT15
3	16298568	16306476	DPH3
3	16306667	16391806	OXNAD1
3	16355081	16555533	RFTN1
3	16628299	16711813	DAZL
3	16844159	17132096	PLCL2
3	17198654	18486309	TBC1D5
3	18386869	18487080	SATB1
3	19190002	19577134	KCNH8
3	19920964	19988517	EFHB
3	19988589	20026667	RAB5A
3	20021453	20053759	PP2D1
3	20081938	20195896	KAT2B
3	20202085	20227698	SGO1
3	21453710	22414812	ZNF385D
3	23244511	23633285	UBE2E2
3	23847446	23933131	UBE2E1
3	23933151	23988082	NKIRAS1
3	23958036	23965865	RPL15
3	23986777	24022108	NR1D2
3	24158644	24537247	THRB
3	25215823	25639423	RARB
3	25639396	25706398	TOP2B
3	25760435	25831530	NGLY1
3	25824408	25836025	OXSM
3	26664297	26759028	LRRC3B
3	27151576	27410951	NEK10
3	27414212	27525911	SLC4A7
3	27757440	27764202	EOMES
3	28283075	28366633	CMC1
3	28356494	28390541	AZI2
3	28390212	28579613	ZCWPW2
3	28390669	29809028	AC098650.1
3	28616282	30051882	RBMS3
3	30647994	30735634	TGFBR2
3	30767692	30936257	GADL1
3	31574130	31679108	STT3B
3	31699382	32119072	OSBPL10
3	32023242	32033215	ZNF860
3	32147181	32210205	GPD1L
3	32280171	32411813	CMTM8
3	32433190	32524559	CMTM7
3	32522804	32544344	CMTM6
3	32567466	32612350	DYNC1LI1
3	32726637	32815367	CNOT10
3	32859489	32939316	TRIM71
3	32993136	32997841	CCR4
3	33038101	33138694	GLB1
3	33131913	33138638	TMPPE
3	33155471	33189265	CRTAP
3	33191535	33260302	SUSD5
3	33318517	33445154	FBXL2
3	33429828	33482863	UBP1
3	33537737	33759848	CLASP2
3	33840063	33911199	PDCD6IP
3	35680437	35835988	ARPP21
3	36421836	36589499	STAC
3	36753913	36805840	DCLK3
3	36868311	36986589	TRANK1
3	37026534	37034622	EPM2AIP1
3	37034823	37092409	MLH1
3	37094117	37225180	LRRFIP2
3	37284668	37408242	GOLGA4
3	37493606	37864998	ITGA9
3	37903371	38025960	CTDSPL
3	38029550	38048679	VILL
3	38048987	38071253	PLCD1
3	38080696	38165516	DLEC1
3	38144620	38178733	ACAA1
3	38179969	38184513	MYD88
3	38206580	38296975	OXSR1
3	38307303	38320248	SLC22A13
3	38323785	38360066	SLC22A14
3	38388251	38462839	XYLB
3	38495381	38534633	ACVR2B
3	38537618	38583652	EXOG
3	38589548	38691164	SCN5A
3	38738293	38857777	SCN10A
3	38887258	39093432	SCN11A
3	39093504	39138162	WDR48
3	39138150	39149854	GORASP1
3	39149195	39180394	TTC21A
3	39183346	39196053	CSRNP1
3	39224701	39234087	XIRP1
3	39304985	39323226	CX3CR1
3	39371200	39375171	CCR8
3	39424861	39438842	SLC25A38
3	39448207	39454033	RPSA
3	39508689	39570970	MOBP
3	39850405	40301812	MYRIP
3	40351198	40353915	EIF1B
3	40428675	40470235	ENTPD3
3	40498783	40510078	RPL14
3	40518604	40532544	ZNF619
3	40518622	40560227	ZNF620
3	40566369	40616176	ZNF621
3	41236232	41301587	CTNNB1
3	41288090	42003622	ULK4
3	42055294	42267382	TRAK1
3	42299317	42307677	CCK
3	42438575	42452102	LYZL4
3	42530791	42579065	VIPR1
3	42589461	42642572	SEC22C
3	42623332	42636606	SS18L2
3	42642147	42690227	NKTR
3	42695189	42709072	ZBTB47
3	42727029	42734036	KLHL40
3	42734155	42744316	HHATL
3	42747248	42814745	CCDC13
3	42747248	42846010	AC006059.2
3	42825790	42846023	HIGD1A
3	42846244	42929466	ACKR2
3	42850938	43097363	AC092042.3
3	42850975	42984284	KRBOX1
3	42897497	42917390	CYP8B1
3	42947634	42960826	ZNF662
3	43020759	43101703	GASK1A
3	43120724	43147571	POMGNT2
3	43328004	43466256	SNRK
3	43396351	43733086	ANO10
3	43731600	43775863	ABHD5
3	44283378	44373590	TOPAZ1
3	44379611	44450943	TCAIM
3	44473197	44519162	ZNF445
3	44536339	44552128	ZNF852
3	44596685	44635665	ZKSCAN7
3	44619715	44641186	ZNF660
3	44626380	44689963	ZNF197
3	44690224	44702283	ZNF35
3	44754135	44765323	ZNF502
3	44771088	44778575	ZNF501
3	44779153	44803111	KIAA1143
3	44803213	44914868	KIF15
3	44903396	44907162	TMEM42
3	44916100	44956482	TGM4
3	44956749	45017677	ZDHHC3
3	45016733	45077558	EXOSC7
3	45043040	45077563	CLEC3B
3	45123769	45187914	CDCP1
3	45265958	45267779	TMEM158
3	45430053	45596218	LARS2
3	45596886	45727833	LIMD1
3	45730548	45786901	SACM1L
3	45796941	45838028	SLC6A20
3	45864808	45957534	LZTFL1
3	45927996	45944667	CCR9
3	45959391	46037316	FYCO1
3	45982425	45989843	CXCR6
3	46058516	46069234	XCR1
3	46205096	46308197	CCR3
3	46243202	46249804	CCR1
3	46395225	46402419	CCR2
3	46412345	46417697	CCR5
3	46448657	46454488	CCRL2
3	46477136	46526724	LTF
3	46539466	46542440	RTP3
3	46556875	46621589	LRRC2
3	46616024	46623947	TDGF1
3	46622640	46658716	AC104304.2
3	46653925	46668033	FAM240A
3	46710485	46735194	ALS2CL
3	46736018	46752376	TMIE
3	46753605	46854064	PRSS50
3	46753607	46759359	PRSS50
3	46783582	46792381	PRSS45P
3	46876601	46923662	MYL3
3	46919211	46945289	PTH1R
3	46963216	47023500	CCDC12
3	47021173	47051194	NBEAL2
3	47057919	47205457	SETD2
3	47269516	47324941	KIF9
3	47324407	47388306	KLHL18
3	47422501	47454925	PTPN23
3	47455171	47518616	SCAP
3	47537130	47555202	ELP6
3	47603728	47622282	CSPG5
3	47626759	47823596	SMARCC1
3	47844399	47891685	DHX30
3	47892180	48130762	MAP4
3	48198636	48229907	CDC25A
3	48264837	48266981	CAMP
3	48282590	48340743	ZNF589
3	48332212	48343175	NME6
3	48348332	48369831	SPINK8
3	48413709	48442666	FBXW12
3	48445261	48471495	PLXNB1
3	48473574	48481866	CCDC51
3	48481667	48485616	TMA7
3	48488114	48509044	ATRIP
3	48507210	48509044	TREX1
3	48509197	48542259	SHISA5
3	48555117	48599448	PFKFB4
3	48599151	48601214	UCN2
3	48601506	48632700	COL7A1
3	48636435	48648409	UQCRC1
3	48658192	48659202	TMEM89
3	48663156	48672926	SLC26A6
3	48673896	48700319	CELSR3
3	48711277	48723797	NCKIPSD
3	48725436	48777786	IP6K2
3	48782030	48885307	PRKAR2A
3	48894359	48936337	SLC25A20
3	48955215	48956818	ARIH2OS
3	48956254	49023815	ARIH2
3	49027322	49044586	P4HTM
3	49044495	49053386	WDR6
3	49052921	49059726	DALRD3
3	49057892	49060928	NDUFAF3
3	49061758	49066841	IMPDH2
3	49067140	49131796	QRICH1
3	49133365	49142563	QARS
3	49145479	49158371	USP19
3	49158547	49170551	LAMB2
3	49199968	49203764	CCDC71
3	49209031	49213919	KLHDC8B
3	49215067	49229291	C3orf84
3	49235861	49295539	CCDC36
3	49306029	49314665	C3orf62
3	49314577	49378145	USP4
3	49396578	49450431	RHOA
3	49449639	49453908	TCTA
3	49454208	49460186	AMT
3	49454210	49466747	AC104452.1
3	49460379	49466759	NICN1
3	49506136	49573051	DAG1
3	49591910	49708982	BSN
3	49711447	49721404	APEH
3	49721380	49726934	MST1
3	49726971	49758962	RNF123
3	49754262	49757117	AMIGO3
3	49754277	49761384	GMPPB
3	49761727	49823975	IP6K1
3	49828165	49837306	CDHR4
3	49840694	49842463	INKA1
3	49842642	49851386	UBA7
3	49866034	49894007	TRAIP
3	49895421	49907368	CAMKV
3	49924435	49941306	MST1R
3	49944593	49967606	MON1A
3	49977440	50137478	RBM6
3	50126352	50156454	RBM5
3	50192478	50226508	SEMA3F
3	50229043	50235129	GNAT1
3	50242679	50258918	SLC38A3
3	50263724	50296794	GNAI2
3	50304990	50314977	SEMA3B
3	50316518	50325545	LSMEM2
3	50325163	50330349	IFRD2
3	50330262	50336836	HYAL3
3	50333833	50336852	NAA80
3	50337321	50349812	HYAL1
3	50355221	50360213	HYAL2
3	50357458	50365682	TUSC2
3	50367213	50378411	RASSF1
3	50378541	50383163	ZMYND10
3	50384761	50388257	NPRL2
3	50388126	50395891	CYB561D2
3	50388323	50405354	Z84492.1
3	50392181	50396952	TMEM115
3	50400230	50541675	CACNA2D2
3	50595456	50608458	C3orf18
3	50606583	50633599	HEMK1
3	50643921	50649262	CISH
3	50648951	50686722	MAPKAPK3
3	50712358	51421629	DOCK3
3	51422722	51426828	MANF
3	51428716	51435339	RBM15B
3	51433298	51534018	DCAF1
3	51575160	51702683	RAD54L2
3	51696709	51738339	TEX264
3	51741084	51752629	GRM2
3	51812577	51813257	IQCF6
3	51832819	51867405	AC097636.2
3	51860899	51864872	IQCF3
3	51895631	51897440	IQCF2
3	51907737	51909617	IQCF5
3	51928892	51937369	IQCF1
3	51967445	51975920	RRP9
3	51976361	51982883	PARP3
3	51989397	51991515	GPR62
3	51991470	52008032	PCBP4
3	52002526	52017425	ABHD14B
3	52005442	52015215	ABHD14A
3	52008722	52023199	ABHD14A-ACY1
3	52017356	52023213	ACY1
3	52027538	52029911	RPL29
3	52082935	52090587	DUSP7
3	52097076	52097567	LINC00696
3	52109242	52188706	POC1A
3	52232102	52248343	ALAS1
3	52255096	52260179	TLR9
3	52255097	52265206	AC097637.1
3	52262628	52273174	TWF2
3	52279775	52284615	PPM1M
3	52288450	52322036	WDR82
3	52321105	52329273	GLYCTK
3	52350335	52434507	DNAH1
3	52435024	52444024	BAP1
3	52444676	52457657	PHF7
3	52467051	52479119	SEMA3G
3	52485116	52488057	TNNC1
3	52489134	52527084	NISCH
3	52529354	52558511	STAB1
3	52558401	52569070	NT5DC2
3	52568029	52613253	SMIM4
3	52579368	52719933	PBRM1
3	52715172	52728513	GNL3
3	52728504	52740048	GLT8D1
3	52738971	52745164	SPCS1
3	52742460	52804962	NEK4
3	52811611	52826084	ITIH1
3	52828784	52843025	ITIH3
3	52846978	52864704	ITIH4
3	52847298	52869745	AC006254.1
3	52867130	52869035	MUSTN1
3	52867137	52931578	STIMATE-MUSTN1
3	52870235	52931564	STIMATE
3	52937588	53080766	SFMBT1
3	53003135	53133469	AC096887.1
3	53122499	53164469	RFT1
3	53190025	53226733	PRKCD
3	53258728	53290068	TKT
3	53317449	53381613	DCP1A
3	53362990	53847760	CACNA1D
3	53846362	53880446	CHDH
3	53880595	53899821	IL17RB
3	53901093	53916179	ACTR8
3	53918444	53925989	SELENOK
3	54156574	55108584	CACNA2D3
3	54952258	55001115	LRTM1
3	55499743	55524567	WNT5A
3	55542339	56502495	ERC2
3	56591189	56655865	CCDC66
3	56654161	56717265	TASOR
3	56761446	57113357	ARHGEF3
3	57094692	57109460	SPATA12
3	57124010	57204334	IL17RD
3	57231866	57261634	HESX1
3	57261754	57312133	APPL1
3	57302370	57326713	ASB14
3	57327727	57530071	DNAH12
3	57542001	57552575	PDE12
3	57557090	57583947	ARF4
3	57611181	57678804	DENND6A
3	57741177	57915730	SLMAP
3	57994127	58157978	FLNB
3	58177984	58200424	DNASE1L3
3	58223259	58281420	ABHD6
3	58291974	58310422	RPP14
3	58291989	58304301	HTD2
3	58318607	58411854	PXK
3	58413357	58419584	PDHB
3	58477823	58488087	KCTD6
3	58490863	58523010	ACOX2
3	58549844	58613337	FAM107A
3	58619673	58652561	FAM3D
3	58703092	59035810	C3orf67
3	59733003	61237133	FHIT
3	61547243	62283284	PTPRG
3	62304648	62321888	C3orf14
3	62355356	62359999	FEZF2
3	62384021	62861091	CADPS
3	63213991	63602600	SYNPR
3	63638351	63664696	SNTN
3	63804975	63834312	C3orf49
3	63819546	63849544	THOC7
3	63850233	63989138	ATXN7
3	63884075	63989129	ATXN7
3	63996225	64009686	PSMD6
3	64077912	64431152	PRICKLE2
3	64501330	64673676	ADAMTS9
3	65339200	66024509	MAGI1
3	66119285	66438540	SLC25A26
3	66429221	66551687	LRIG1
3	67048731	67061634	KBTBD8
3	67410884	67705038	SUCLG2
3	68053390	68594772	TAFA1
3	68780917	69002448	TAFA4
3	69024368	69062835	EOGT
3	69068978	69101490	TMF1
3	69103881	69129559	UBA3
3	69134088	69155243	ARL6IP5
3	69156023	69172183	LMOD3
3	69217933	69591734	FRMD4B
3	69788586	70017488	MITF
3	70243630	70361789	MDFIC2
3	71001968	71633144	FOXP1
3	71008377	71803380	AC097634.4
3	71724565	71803924	EIF4E3
3	71803006	71805647	GPR27
3	71820806	71834357	PROK2
3	72420976	72495772	RYBP
3	72798428	72911065	SHQ1
3	72937197	73047289	GXYLT2
3	73045954	73118349	PPP4R2
3	73110810	73112488	EBLN2
3	73431582	73674092	PDZRN3
3	74311719	74570291	CNTN3
3	75713481	75716371	FRG2C
3	75727811	75834734	ZNF717
3	75955846	77699115	ROBO2
3	78646389	79817148	ROBO1
3	81538854	81810796	GBE1
3	85008132	86123579	CADM2
3	86925538	87040299	VGLL3
3	87276421	87304706	CHMP2B
3	87308554	87325734	POU1F1
3	88039846	88042985	HTR1F
3	88101094	88199035	CGGBP1
3	88108405	88193814	ZNF654
3	88199109	88217879	C3orf38
3	88387566	88516744	CSNKA2IP
3	89156771	89531284	EPHA3
3	93591877	93698847	PROS1
3	93698983	93774522	ARL13B
3	93733209	93747441	STX19
3	93766680	93782233	DHFR2
3	93781824	93850676	NSUN3
3	96336032	96337080	MTRNR2L12
3	96533425	97471304	EPHA6
3	97483365	97520073	ARL6
3	97540855	97663828	CRYBG3
3	97660662	97691301	RIOX2
3	97705517	97754148	GABRR3
3	97806017	97806946	OR5AC2
3	97849565	97857392	OR5H1
3	97866323	97875458	OR5H14
3	97887544	97888485	OR5H15
3	97982096	97984200	OR5H6
3	98001732	98002676	OR5H2
3	98072698	98073663	OR5K4
3	98109510	98110475	OR5K3
3	98182045	98191768	OR5K1
3	98216448	98217507	OR5K2
3	98216756	98241910	CLDND1
3	98239977	98304342	AC021660.3
3	98250822	98253525	GPR15
3	98298290	98312492	CPOX
3	98451080	98540045	ST3GAL6
3	98514785	98620539	DCBLD2
3	99357319	99518070	COL8A1
3	99536681	99900576	CMSS1
3	99548985	99833357	FILIP1L
3	99979836	100044095	TBC1D23
3	100053583	100080479	NIT2
3	100082275	100119933	TOMM70
3	100120376	100175163	LNP1
3	100211463	100296288	TMEM45A
3	100328445	100414323	ADGRG7
3	100428175	100467808	TFG
3	100468000	100712359	ABI3BP
3	100941390	101039419	IMPG2
3	101043049	101232085	SENP7
3	101280712	101285290	TRMT10C
3	101293024	101313309	PCNP
3	101367733	101395976	ZBTB11
3	101399935	101405562	RPL24
3	101443437	101489406	CEP97
3	101498046	101547075	NXPE3
3	101546835	101579866	NFKBIZ
3	101818088	102198685	ZPLD1
3	105085753	105295744	ALCAM
3	105374305	105588396	CBLB
3	107096286	107097482	CCDC54
3	107241783	107530186	BBX
3	107761938	107810709	CD47
3	107879659	107941282	IFT57
3	108015337	108097132	HHLA2
3	108099215	108248169	MYH15
3	108268711	108308491	CIP2A
3	108308552	108413687	DZIP3
3	108462271	108476231	RETNLB
3	108541617	108573852	TRAT1
3	108626639	108672726	GUCA1C
3	108677095	108836981	MORC1
3	108837099	108870248	C3orf85
3	109012635	109035364	DPPA2
3	109044988	109056419	DPPA4
3	110788918	110994410	NECTIN3
3	111011566	111384597	CD96
3	111311747	111314193	ZBED2
3	111393523	111565294	PLCXD2
3	111451344	111695364	PHLDB2
3	111697857	111712215	ABHD10
3	111717586	111732734	TAGLN3
3	111753690	111800116	TMPRSS7
3	111805182	111849851	C3orf52
3	111839686	111852117	GCSAM
3	111859745	112013074	SLC9C1
3	112051194	112081659	CD200
3	112182813	112218319	BTLA
3	112251357	112280893	ATG3
3	112280556	112304426	SLC35A5
3	112315641	112368377	CCDC80
3	112534556	112565703	CD200R1L
3	112640052	112693950	CD200R1
3	112709831	112733907	GTPBP8
3	112721291	112738708	NEPRO
3	112929850	113006306	BOC
3	113005777	113160457	CFAP44
3	113080748	113233998	AC112128.1
3	113161565	113234034	SPICE1
3	113251143	113348425	SIDT1
3	113367232	113415493	USF3
3	113435305	113465147	NAA50
3	113465880	113530903	ATP6V1A
3	113547029	113666021	GRAMD1C
3	113666748	113684248	ZDHHC23
3	113682984	113775441	CCDC191
3	113724680	113807269	QTRT2
3	113847499	113918254	DRD3
3	113953478	113956425	ZNF80
3	113995760	114029135	TIGIT
3	114033348	114866118	ZBTB20
3	115342171	115440337	GAP43
3	115521210	116858236	LSAMP
3	118619404	118864915	IGSF11
3	118864998	118878889	TEX55
3	118866222	118906654	AC083800.1
3	118892364	118923990	UPK1B
3	118930579	118959793	B4GALT4
3	119013230	119139561	ARHGAP31
3	119147796	119187677	TMEM39A
3	119187810	119213555	POGLUT1
3	119217394	119243937	TIMMDC1
3	119243140	119278461	CD80
3	119298115	119308792	ADPRH
3	119316722	119348658	PLA1A
3	119355304	119384171	POPDC2
3	119373360	119396301	COX17
3	119421869	119485949	MAATS1
3	119421923	119526417	AC069444.2
3	119499331	119537332	NR1I2
3	119540170	119813264	GSK3B
3	119883492	120003941	GPR156
3	120043356	120068201	LRRC58
3	120111140	120169840	FSTL1
3	120315175	120321354	NDUFB4
3	120347019	120401116	HGD
3	120405528	120461840	RABL3
3	120461484	120501916	GTF2E1
3	120626919	121143608	STXBP5L
3	121150274	121265488	POLQ
3	121286796	121309469	ARGFX
3	121312226	121349142	FBXO40
3	121350246	121379774	HCLS1
3	121382046	121468614	GOLGB1
3	121488608	121553926	IQCB1
3	121554030	121605373	EAF2
3	121613248	121663035	SLC15A2
3	121706170	121741094	ILDR1
3	121774209	121839986	CD86
3	121902530	122010476	CASR
3	122044095	122060816	CSTA
3	122078438	122102078	CCDC58
3	122103023	122131181	FAM162A
3	122130693	122134909	WDR5B
3	122140749	122233792	KPNA1
3	122246771	122283424	PARP9
3	122283185	122294050	DTX3L
3	122296475	122357894	PARP15
3	122399686	122449687	PARP14
3	122458846	122512678	HSPBAP1
3	122513916	122599986	SLC49A4
3	122627929	122747452	SEMA5B
3	122785872	122944074	PDIA5
3	122920774	122992983	SEC22A
3	123001143	123168605	ADCY5
3	123209667	123303900	HACD2
3	123328896	123603178	MYLK
3	123616152	123680255	CCDC14
3	123687368	123711025	ROPN1
3	123798870	124445172	KALRN
3	124449280	124468120	UMPS
3	124480795	124620265	ITGB5
3	124624289	124672663	MUC13
3	124684554	124774841	HEG1
3	124801480	124931708	SLC12A8
3	124944405	125094198	ZNF148
3	125165494	125239046	SNX4
3	125247702	125314341	OSBPL11
3	125648118	125655882	ALG1L
3	125688003	125702297	ROPN1B
3	125725198	125820404	SLC41A3
3	125822405	125916837	ALDH1L1
3	126061478	126076251	KLF15
3	126113752	126155399	CFAP100
3	126156444	126194734	ZXDC
3	126200009	126236616	UROC1
3	126242998	126262134	CHST13
3	126245842	126277808	C3orf22
3	126290622	126327398	AC024558.2
3	126325902	126373967	TXNRD3
3	126423083	126679263	CHCHD6
3	126707437	126756235	PLXNA1
3	126911974	126917028	C3orf56
3	127002627	127006889	PRR20G
3	127290075	127317110	TPRA1
3	127317253	127341279	MCM2
3	127348028	127391645	PODXL2
3	127391778	127399769	ABTB1
3	127407905	127771033	MGLL
3	127634075	127706514	KBTBD12
3	127770484	127790526	SEC61A1
3	127783621	127872757	RUVBL1
3	127872324	128127489	EEFSEC
3	128181282	128186091	DNAJB8
3	128198270	128212028	GATA2
3	128338812	128399918	RPN1
3	128444965	128533639	RAB7A
3	128598439	128634910	ACAD9
3	128628709	128721533	KIAA1257
3	128720472	128759585	EFCC1
3	128779610	128781249	GP9
3	128806412	128841644	RAB43
3	128806418	128879879	ISY1-RAB43
3	128846258	128880136	ISY1
3	128888327	128902765	CNBP
3	128968449	128996616	COPG1
3	128997671	129025029	HMCES
3	129033614	129035129	H1FX
3	129120164	129147494	EFCAB12
3	129149787	129159022	MBD4
3	129158879	129239350	IFT122
3	129247482	129254187	RHO
3	129262057	129270310	H1FOO
3	129274018	129325661	PLXND1
3	129366635	129612449	TMCC1
3	129693531	129696778	TRH
3	129800674	129832070	ALG1L2
3	130064359	130203688	COL6A5
3	130279178	130396999	COL6A6
3	130397778	130465673	PIK3R4
3	130569439	130735556	ATP2C1
3	130732719	130746493	ASTE1
3	130745694	131069309	NEK11
3	131100515	131107674	NUDT16
3	131181056	131221827	MRPL3
3	131252399	132004254	CPNE4
3	132036213	132087142	ACPP
3	132136346	132257876	DNAJC13
3	132276982	132378926	ACAD11
3	132276986	132441303	NPHP3-ACAD11
3	132316114	132337811	ACKR4
3	132373290	132396941	UBA5
3	132399453	132441258	NPHP3
3	132757235	133116636	TMEM108
3	133118900	133194066	BFSP2
3	133292574	133309105	CDV3
3	133317019	133381224	TOPBP1
3	133464884	133515485	TF
3	133502867	133544616	SRPRB
3	133543079	133614726	RAB6B
3	133646989	133771028	SLCO2A1
3	133784147	133969586	RYK
3	134074716	134094321	AMOTL2
3	134196548	134205558	ANAPC13
3	134204563	134293859	CEP63
